Employee ID,Attrition Probability (%)
2230,1.4653487965932381e-06
2233,1.4653487965932381e-06
2233,1.4653487965932381e-06
2233,1.4653487965932381e-06
2232,1.4653487965932381e-06
2232,1.4653487965932381e-06
2231,1.4653487965932381e-06
2231,1.4653487965932381e-06
2231,1.4653487965932381e-06
2230,1.4653487965932381e-06
2230,1.4653487965932381e-06
2227,1.4653487965932381e-06
2230,1.4653487965932381e-06
2229,1.4653487965932381e-06
2229,1.4653487965932381e-06
2228,1.4653487965932381e-06
2228,1.4653487965932381e-06
2228,1.4653487965932381e-06
2228,1.4653487965932381e-06
2228,1.4653487965932381e-06
2227,1.4653487965932381e-06
2221,1.4653487965932381e-06
2221,1.4653487965932381e-06
2220,1.4653487965932381e-06
2209,1.4653487965932381e-06
2211,1.4653487965932381e-06
2211,1.4653487965932381e-06
2211,1.4653487965932381e-06
2211,1.4653487965932381e-06
2211,1.4653487965932381e-06
2211,1.4653487965932381e-06
2209,1.4653487965932381e-06
2209,1.4653487965932381e-06
2209,1.4653487965932381e-06
2209,1.4653487965932381e-06
2213,1.4653487965932381e-06
2209,1.4653487965932381e-06
2208,1.4653487965932381e-06
2208,1.4653487965932381e-06
2208,1.4653487965932381e-06
2208,1.4653487965932381e-06
2208,1.4653487965932381e-06
2208,1.4653487965932381e-06
2207,1.4653487965932381e-06
2207,1.4653487965932381e-06
2213,1.4653487965932381e-06
2213,1.4653487965932381e-06
2220,1.4653487965932381e-06
2216,1.4653487965932381e-06
2220,1.4653487965932381e-06
2219,1.4653487965932381e-06
2219,1.4653487965932381e-06
2219,1.4653487965932381e-06
2217,1.4653487965932381e-06
2217,1.4653487965932381e-06
2217,1.4653487965932381e-06
2217,1.4653487965932381e-06
2216,1.4653487965932381e-06
2216,1.4653487965932381e-06
2213,1.4653487965932381e-06
2216,1.4653487965932381e-06
2216,1.4653487965932381e-06
2215,1.4653487965932381e-06
2215,1.4653487965932381e-06
2215,1.4653487965932381e-06
2214,1.4653487965932381e-06
2214,1.4653487965932381e-06
2213,1.4653487965932381e-06
2213,1.4653487965932381e-06
2179,1.4653487965932381e-06
2179,1.4653487965932381e-06
2179,1.4653487965932381e-06
2150,1.4653487965932381e-06
2143,1.4653487965932381e-06
2143,1.4653487965932381e-06
2140,1.4653487965932381e-06
2140,1.4653487965932381e-06
2139,1.4653487965932381e-06
2139,1.4653487965932381e-06
2137,1.4653487965932381e-06
2137,1.4653487965932381e-06
2137,1.4653487965932381e-06
2137,1.4653487965932381e-06
2136,1.4653487965932381e-06
2136,1.4653487965932381e-06
2136,1.4653487965932381e-06
2135,1.4653487965932381e-06
2135,1.4653487965932381e-06
2135,1.4653487965932381e-06
2135,1.4653487965932381e-06
2135,1.4653487965932381e-06
2134,1.4653487965932381e-06
2134,1.4653487965932381e-06
2134,1.4653487965932381e-06
2143,1.4653487965932381e-06
2143,1.4653487965932381e-06
2144,1.4653487965932381e-06
2147,1.4653487965932381e-06
2150,1.4653487965932381e-06
2150,1.4653487965932381e-06
2150,1.4653487965932381e-06
2149,1.4653487965932381e-06
2149,1.4653487965932381e-06
2149,1.4653487965932381e-06
2148,1.4653487965932381e-06
2148,1.4653487965932381e-06
2147,1.4653487965932381e-06
2146,1.4653487965932381e-06
2144,1.4653487965932381e-06
2146,1.4653487965932381e-06
2146,1.4653487965932381e-06
2146,1.4653487965932381e-06
2146,1.4653487965932381e-06
2146,1.4653487965932381e-06
2145,1.4653487965932381e-06
2145,1.4653487965932381e-06
2145,1.4653487965932381e-06
2144,1.4653487965932381e-06
2134,1.4653487965932381e-06
2133,1.4653487965932381e-06
2133,1.4653487965932381e-06
2123,1.4653487965932381e-06
2125,1.4653487965932381e-06
2125,1.4653487965932381e-06
2125,1.4653487965932381e-06
2125,1.4653487965932381e-06
2125,1.4653487965932381e-06
2125,1.4653487965932381e-06
2124,1.4653487965932381e-06
2124,1.4653487965932381e-06
2123,1.4653487965932381e-06
2123,1.4653487965932381e-06
2126,1.4653487965932381e-06
2123,1.4653487965932381e-06
2123,1.4653487965932381e-06
2122,1.4653487965932381e-06
2122,1.4653487965932381e-06
2122,1.4653487965932381e-06
2122,1.4653487965932381e-06
2122,1.4653487965932381e-06
2121,1.4653487965932381e-06
2121,1.4653487965932381e-06
2126,1.4653487965932381e-06
2126,1.4653487965932381e-06
2133,1.4653487965932381e-06
2130,1.4653487965932381e-06
2132,1.4653487965932381e-06
2132,1.4653487965932381e-06
2132,1.4653487965932381e-06
2132,1.4653487965932381e-06
2131,1.4653487965932381e-06
2131,1.4653487965932381e-06
2131,1.4653487965932381e-06
2131,1.4653487965932381e-06
2131,1.4653487965932381e-06
2130,1.4653487965932381e-06
2126,1.4653487965932381e-06
2129,1.4653487965932381e-06
2129,1.4653487965932381e-06
2128,1.4653487965932381e-06
2128,1.4653487965932381e-06
2127,1.4653487965932381e-06
2127,1.4653487965932381e-06
2127,1.4653487965932381e-06
2127,1.4653487965932381e-06
2127,1.4653487965932381e-06
2150,1.4653487965932381e-06
2150,1.4653487965932381e-06
2179,1.4653487965932381e-06
2151,1.4653487965932381e-06
2170,1.4653487965932381e-06
2169,1.4653487965932381e-06
2169,1.4653487965932381e-06
2169,1.4653487965932381e-06
2168,1.4653487965932381e-06
2168,1.4653487965932381e-06
2168,1.4653487965932381e-06
2168,1.4653487965932381e-06
2168,1.4653487965932381e-06
2168,1.4653487965932381e-06
2167,1.4653487965932381e-06
2167,1.4653487965932381e-06
2166,1.4653487965932381e-06
2166,1.4653487965932381e-06
2166,1.4653487965932381e-06
2166,1.4653487965932381e-06
2166,1.4653487965932381e-06
2165,1.4653487965932381e-06
2165,1.4653487965932381e-06
2165,1.4653487965932381e-06
2165,1.4653487965932381e-06
2170,1.4653487965932381e-06
2170,1.4653487965932381e-06
2171,1.4653487965932381e-06
2175,1.4653487965932381e-06
2178,1.4653487965932381e-06
2178,1.4653487965932381e-06
2177,1.4653487965932381e-06
2177,1.4653487965932381e-06
2177,1.4653487965932381e-06
2176,1.4653487965932381e-06
2176,1.4653487965932381e-06
2176,1.4653487965932381e-06
2175,1.4653487965932381e-06
2174,1.4653487965932381e-06
2171,1.4653487965932381e-06
2174,1.4653487965932381e-06
2174,1.4653487965932381e-06
2173,1.4653487965932381e-06
2173,1.4653487965932381e-06
2173,1.4653487965932381e-06
2172,1.4653487965932381e-06
2172,1.4653487965932381e-06
2172,1.4653487965932381e-06
2171,1.4653487965932381e-06
2165,1.4653487965932381e-06
2164,1.4653487965932381e-06
2164,1.4653487965932381e-06
2155,1.4653487965932381e-06
2157,1.4653487965932381e-06
2156,1.4653487965932381e-06
2156,1.4653487965932381e-06
2156,1.4653487965932381e-06
2156,1.4653487965932381e-06
2156,1.4653487965932381e-06
2155,1.4653487965932381e-06
2155,1.4653487965932381e-06
2155,1.4653487965932381e-06
2153,1.4653487965932381e-06
2158,1.4653487965932381e-06
2153,1.4653487965932381e-06
2153,1.4653487965932381e-06
2153,1.4653487965932381e-06
2153,1.4653487965932381e-06
2153,1.4653487965932381e-06
2152,1.4653487965932381e-06
2152,1.4653487965932381e-06
2151,1.4653487965932381e-06
2151,1.4653487965932381e-06
2157,1.4653487965932381e-06
2158,1.4653487965932381e-06
2164,1.4653487965932381e-06
2162,1.4653487965932381e-06
2164,1.4653487965932381e-06
2163,1.4653487965932381e-06
2163,1.4653487965932381e-06
2163,1.4653487965932381e-06
2163,1.4653487965932381e-06
2163,1.4653487965932381e-06
2162,1.4653487965932381e-06
2162,1.4653487965932381e-06
2162,1.4653487965932381e-06
2162,1.4653487965932381e-06
2158,1.4653487965932381e-06
2161,1.4653487965932381e-06
2161,1.4653487965932381e-06
2161,1.4653487965932381e-06
2161,1.4653487965932381e-06
2161,1.4653487965932381e-06
2161,1.4653487965932381e-06
2160,1.4653487965932381e-06
2160,1.4653487965932381e-06
2160,1.4653487965932381e-06
2235,1.4653487965932381e-06
2235,1.4653487965932381e-06
2121,1.4653487965932381e-06
2313,1.4653487965932381e-06
2322,1.4653487965932381e-06
2321,1.4653487965932381e-06
2321,1.4653487965932381e-06
2321,1.4653487965932381e-06
2321,1.4653487965932381e-06
2321,1.4653487965932381e-06
2321,1.4653487965932381e-06
2319,1.4653487965932381e-06
2319,1.4653487965932381e-06
2319,1.4653487965932381e-06
2317,1.4653487965932381e-06
2317,1.4653487965932381e-06
2317,1.4653487965932381e-06
2317,1.4653487965932381e-06
2316,1.4653487965932381e-06
2316,1.4653487965932381e-06
2316,1.4653487965932381e-06
2316,1.4653487965932381e-06
2316,1.4653487965932381e-06
2313,1.4653487965932381e-06
2313,1.4653487965932381e-06
2322,1.4653487965932381e-06
2322,1.4653487965932381e-06
2322,1.4653487965932381e-06
2326,1.4653487965932381e-06
2328,1.4653487965932381e-06
2328,1.4653487965932381e-06
2328,1.4653487965932381e-06
2327,1.4653487965932381e-06
2327,1.4653487965932381e-06
2326,1.4653487965932381e-06
2326,1.4653487965932381e-06
2326,1.4653487965932381e-06
2326,1.4653487965932381e-06
2325,1.4653487965932381e-06
2322,1.4653487965932381e-06
2325,1.4653487965932381e-06
2325,1.4653487965932381e-06
2325,1.4653487965932381e-06
2324,1.4653487965932381e-06
2324,1.4653487965932381e-06
2324,1.4653487965932381e-06
2324,1.4653487965932381e-06
2324,1.4653487965932381e-06
2322,1.4653487965932381e-06
2313,1.4653487965932381e-06
2311,1.4653487965932381e-06
2240,1.4653487965932381e-06
2311,1.4653487965932381e-06
2300,1.4653487965932381e-06
2300,1.4653487965932381e-06
2300,1.4653487965932381e-06
2299,1.4653487965932381e-06
2299,1.4653487965932381e-06
2299,1.4653487965932381e-06
2299,1.4653487965932381e-06
2298,1.4653487965932381e-06
2298,1.4653487965932381e-06
2298,1.4653487965932381e-06
2297,1.4653487965932381e-06
2297,1.4653487965932381e-06
2297,1.4653487965932381e-06
2297,1.4653487965932381e-06
2297,1.4653487965932381e-06
2296,1.4653487965932381e-06
2296,1.4653487965932381e-06
2295,1.4653487965932381e-06
2295,1.4653487965932381e-06
2295,1.4653487965932381e-06
2295,1.4653487965932381e-06
2300,1.4653487965932381e-06
2300,1.4653487965932381e-06
2300,1.4653487965932381e-06
2308,1.4653487965932381e-06
2311,1.4653487965932381e-06
2309,1.4653487965932381e-06
2309,1.4653487965932381e-06
2309,1.4653487965932381e-06
2309,1.4653487965932381e-06
2308,1.4653487965932381e-06
2308,1.4653487965932381e-06
2308,1.4653487965932381e-06
2308,1.4653487965932381e-06
2307,1.4653487965932381e-06
2301,1.4653487965932381e-06
2307,1.4653487965932381e-06
2307,1.4653487965932381e-06
2307,1.4653487965932381e-06
2307,1.4653487965932381e-06
2303,1.4653487965932381e-06
2303,1.4653487965932381e-06
2302,1.4653487965932381e-06
2302,1.4653487965932381e-06
2301,1.4653487965932381e-06
2328,1.4653487965932381e-06
2328,1.4653487965932381e-06
2329,1.4653487965932381e-06
2329,1.4653487965932381e-06
2358,1.4653487965932381e-06
2356,1.4653487965932381e-06
2356,1.4653487965932381e-06
2356,1.4653487965932381e-06
2355,1.4653487965932381e-06
2355,1.4653487965932381e-06
2355,1.4653487965932381e-06
2355,1.4653487965932381e-06
2354,1.4653487965932381e-06
2354,1.4653487965932381e-06
2354,1.4653487965932381e-06
2354,1.4653487965932381e-06
2354,1.4653487965932381e-06
2352,1.4653487965932381e-06
2352,1.4653487965932381e-06
2352,1.4653487965932381e-06
2352,1.4653487965932381e-06
2351,1.4653487965932381e-06
2351,1.4653487965932381e-06
2351,1.4653487965932381e-06
2351,1.4653487965932381e-06
2358,1.4653487965932381e-06
2358,1.4653487965932381e-06
2358,1.4653487965932381e-06
2362,1.4653487965932381e-06
2365,1.4653487965932381e-06
2364,1.4653487965932381e-06
2364,1.4653487965932381e-06
2364,1.4653487965932381e-06
2364,1.4653487965932381e-06
2364,1.4653487965932381e-06
2364,1.4653487965932381e-06
2363,1.4653487965932381e-06
2363,1.4653487965932381e-06
2362,1.4653487965932381e-06
2358,1.4653487965932381e-06
2362,1.4653487965932381e-06
2360,1.4653487965932381e-06
2360,1.4653487965932381e-06
2360,1.4653487965932381e-06
2359,1.4653487965932381e-06
2359,1.4653487965932381e-06
2359,1.4653487965932381e-06
2359,1.4653487965932381e-06
2358,1.4653487965932381e-06
2350,1.4653487965932381e-06
2350,1.4653487965932381e-06
2349,1.4653487965932381e-06
2334,1.4653487965932381e-06
2336,1.4653487965932381e-06
2336,1.4653487965932381e-06
2336,1.4653487965932381e-06
2336,1.4653487965932381e-06
2336,1.4653487965932381e-06
2334,1.4653487965932381e-06
2334,1.4653487965932381e-06
2334,1.4653487965932381e-06
2334,1.4653487965932381e-06
2334,1.4653487965932381e-06
2337,1.4653487965932381e-06
2333,1.4653487965932381e-06
2333,1.4653487965932381e-06
2333,1.4653487965932381e-06
2333,1.4653487965932381e-06
2332,1.4653487965932381e-06
2332,1.4653487965932381e-06
2332,1.4653487965932381e-06
2332,1.4653487965932381e-06
2332,1.4653487965932381e-06
2337,1.4653487965932381e-06
2337,1.4653487965932381e-06
2349,1.4653487965932381e-06
2344,1.4653487965932381e-06
2349,1.4653487965932381e-06
2349,1.4653487965932381e-06
2348,1.4653487965932381e-06
2348,1.4653487965932381e-06
2347,1.4653487965932381e-06
2347,1.4653487965932381e-06
2344,1.4653487965932381e-06
2344,1.4653487965932381e-06
2344,1.4653487965932381e-06
2343,1.4653487965932381e-06
2337,1.4653487965932381e-06
2343,1.4653487965932381e-06
2343,1.4653487965932381e-06
2342,1.4653487965932381e-06
2342,1.4653487965932381e-06
2342,1.4653487965932381e-06
2340,1.4653487965932381e-06
2340,1.4653487965932381e-06
2338,1.4653487965932381e-06
2338,1.4653487965932381e-06
2295,1.4653487965932381e-06
2294,1.4653487965932381e-06
2294,1.4653487965932381e-06
2267,1.4653487965932381e-06
2259,1.4653487965932381e-06
2259,1.4653487965932381e-06
2259,1.4653487965932381e-06
2258,1.4653487965932381e-06
2258,1.4653487965932381e-06
2258,1.4653487965932381e-06
2257,1.4653487965932381e-06
2257,1.4653487965932381e-06
2257,1.4653487965932381e-06
2256,1.4653487965932381e-06
2256,1.4653487965932381e-06
2256,1.4653487965932381e-06
2256,1.4653487965932381e-06
2256,1.4653487965932381e-06
2254,1.4653487965932381e-06
2254,1.4653487965932381e-06
2254,1.4653487965932381e-06
2253,1.4653487965932381e-06
2253,1.4653487965932381e-06
2253,1.4653487965932381e-06
2253,1.4653487965932381e-06
2259,1.4653487965932381e-06
2259,1.4653487965932381e-06
2259,1.4653487965932381e-06
2264,1.4653487965932381e-06
2267,1.4653487965932381e-06
2267,1.4653487965932381e-06
2266,1.4653487965932381e-06
2266,1.4653487965932381e-06
2265,1.4653487965932381e-06
2265,1.4653487965932381e-06
2264,1.4653487965932381e-06
2264,1.4653487965932381e-06
2264,1.4653487965932381e-06
2263,1.4653487965932381e-06
2261,1.4653487965932381e-06
2263,1.4653487965932381e-06
2263,1.4653487965932381e-06
2262,1.4653487965932381e-06
2262,1.4653487965932381e-06
2262,1.4653487965932381e-06
2262,1.4653487965932381e-06
2262,1.4653487965932381e-06
2262,1.4653487965932381e-06
2261,1.4653487965932381e-06
2252,1.4653487965932381e-06
2252,1.4653487965932381e-06
2252,1.4653487965932381e-06
2242,1.4653487965932381e-06
2244,1.4653487965932381e-06
2244,1.4653487965932381e-06
2243,1.4653487965932381e-06
2243,1.4653487965932381e-06
2243,1.4653487965932381e-06
2243,1.4653487965932381e-06
2243,1.4653487965932381e-06
2242,1.4653487965932381e-06
2242,1.4653487965932381e-06
2242,1.4653487965932381e-06
2245,1.4653487965932381e-06
2241,1.4653487965932381e-06
2241,1.4653487965932381e-06
2241,1.4653487965932381e-06
2241,1.4653487965932381e-06
2241,1.4653487965932381e-06
2241,1.4653487965932381e-06
2240,1.4653487965932381e-06
2240,1.4653487965932381e-06
2240,1.4653487965932381e-06
2245,1.4653487965932381e-06
2245,1.4653487965932381e-06
2251,1.4653487965932381e-06
2247,1.4653487965932381e-06
2251,1.4653487965932381e-06
2250,1.4653487965932381e-06
2250,1.4653487965932381e-06
2250,1.4653487965932381e-06
2250,1.4653487965932381e-06
2248,1.4653487965932381e-06
2248,1.4653487965932381e-06
2248,1.4653487965932381e-06
2248,1.4653487965932381e-06
2247,1.4653487965932381e-06
2245,1.4653487965932381e-06
2247,1.4653487965932381e-06
2247,1.4653487965932381e-06
2246,1.4653487965932381e-06
2246,1.4653487965932381e-06
2246,1.4653487965932381e-06
2246,1.4653487965932381e-06
2246,1.4653487965932381e-06
2245,1.4653487965932381e-06
2245,1.4653487965932381e-06
2267,1.4653487965932381e-06
2267,1.4653487965932381e-06
2292,1.4653487965932381e-06
2267,1.4653487965932381e-06
2287,1.4653487965932381e-06
2287,1.4653487965932381e-06
2287,1.4653487965932381e-06
2287,1.4653487965932381e-06
2286,1.4653487965932381e-06
2286,1.4653487965932381e-06
2285,1.4653487965932381e-06
2285,1.4653487965932381e-06
2285,1.4653487965932381e-06
2285,1.4653487965932381e-06
2284,1.4653487965932381e-06
2284,1.4653487965932381e-06
2284,1.4653487965932381e-06
2283,1.4653487965932381e-06
2283,1.4653487965932381e-06
2283,1.4653487965932381e-06
2282,1.4653487965932381e-06
2282,1.4653487965932381e-06
2282,1.4653487965932381e-06
2282,1.4653487965932381e-06
2282,1.4653487965932381e-06
2288,1.4653487965932381e-06
2288,1.4653487965932381e-06
2288,1.4653487965932381e-06
2290,1.4653487965932381e-06
2292,1.4653487965932381e-06
2292,1.4653487965932381e-06
2292,1.4653487965932381e-06
2292,1.4653487965932381e-06
2291,1.4653487965932381e-06
2291,1.4653487965932381e-06
2291,1.4653487965932381e-06
2291,1.4653487965932381e-06
2291,1.4653487965932381e-06
2290,1.4653487965932381e-06
2288,1.4653487965932381e-06
2290,1.4653487965932381e-06
2289,1.4653487965932381e-06
2289,1.4653487965932381e-06
2289,1.4653487965932381e-06
2289,1.4653487965932381e-06
2289,1.4653487965932381e-06
2289,1.4653487965932381e-06
2288,1.4653487965932381e-06
2288,1.4653487965932381e-06
2282,1.4653487965932381e-06
2281,1.4653487965932381e-06
2281,1.4653487965932381e-06
2272,1.4653487965932381e-06
2274,1.4653487965932381e-06
2274,1.4653487965932381e-06
2274,1.4653487965932381e-06
2274,1.4653487965932381e-06
2273,1.4653487965932381e-06
2273,1.4653487965932381e-06
2273,1.4653487965932381e-06
2273,1.4653487965932381e-06
2272,1.4653487965932381e-06
2272,1.4653487965932381e-06
2275,1.4653487965932381e-06
2271,1.4653487965932381e-06
2271,1.4653487965932381e-06
2271,1.4653487965932381e-06
2271,1.4653487965932381e-06
2269,1.4653487965932381e-06
2269,1.4653487965932381e-06
2268,1.4653487965932381e-06
2268,1.4653487965932381e-06
2268,1.4653487965932381e-06
2274,1.4653487965932381e-06
2275,1.4653487965932381e-06
2281,1.4653487965932381e-06
2278,1.4653487965932381e-06
2280,1.4653487965932381e-06
2280,1.4653487965932381e-06
2280,1.4653487965932381e-06
2280,1.4653487965932381e-06
2279,1.4653487965932381e-06
2279,1.4653487965932381e-06
2278,1.4653487965932381e-06
2278,1.4653487965932381e-06
2278,1.4653487965932381e-06
2278,1.4653487965932381e-06
2275,1.4653487965932381e-06
2277,1.4653487965932381e-06
2277,1.4653487965932381e-06
2277,1.4653487965932381e-06
2276,1.4653487965932381e-06
2276,1.4653487965932381e-06
2276,1.4653487965932381e-06
2276,1.4653487965932381e-06
2276,1.4653487965932381e-06
2275,1.4653487965932381e-06
2121,1.4653487965932381e-06
2119,1.4653487965932381e-06
1001,1.4653487965932381e-06
1972,1.4653487965932381e-06
1979,1.4653487965932381e-06
1979,1.4653487965932381e-06
1979,1.4653487965932381e-06
1979,1.4653487965932381e-06
1979,1.4653487965932381e-06
1978,1.4653487965932381e-06
1978,1.4653487965932381e-06
1977,1.4653487965932381e-06
1977,1.4653487965932381e-06
1975,1.4653487965932381e-06
1975,1.4653487965932381e-06
1975,1.4653487965932381e-06
1974,1.4653487965932381e-06
1974,1.4653487965932381e-06
1974,1.4653487965932381e-06
1974,1.4653487965932381e-06
1974,1.4653487965932381e-06
1974,1.4653487965932381e-06
1973,1.4653487965932381e-06
1973,1.4653487965932381e-06
1973,1.4653487965932381e-06
1980,1.4653487965932381e-06
1980,1.4653487965932381e-06
1980,1.4653487965932381e-06
1982,1.4653487965932381e-06
1984,1.4653487965932381e-06
1984,1.4653487965932381e-06
1984,1.4653487965932381e-06
1984,1.4653487965932381e-06
1983,1.4653487965932381e-06
1983,1.4653487965932381e-06
1983,1.4653487965932381e-06
1983,1.4653487965932381e-06
1983,1.4653487965932381e-06
1982,1.4653487965932381e-06
1980,1.4653487965932381e-06
1982,1.4653487965932381e-06
1982,1.4653487965932381e-06
1982,1.4653487965932381e-06
1981,1.4653487965932381e-06
1981,1.4653487965932381e-06
1981,1.4653487965932381e-06
1981,1.4653487965932381e-06
1981,1.4653487965932381e-06
1981,1.4653487965932381e-06
1972,1.4653487965932381e-06
1972,1.4653487965932381e-06
2011,1.4653487965932381e-06
1971,1.4653487965932381e-06
1964,1.4653487965932381e-06
1963,1.4653487965932381e-06
1963,1.4653487965932381e-06
1963,1.4653487965932381e-06
1963,1.4653487965932381e-06
1962,1.4653487965932381e-06
1962,1.4653487965932381e-06
1962,1.4653487965932381e-06
1962,1.4653487965932381e-06
1961,1.4653487965932381e-06
1961,1.4653487965932381e-06
1961,1.4653487965932381e-06
1961,1.4653487965932381e-06
1960,1.4653487965932381e-06
1960,1.4653487965932381e-06
1960,1.4653487965932381e-06
1960,1.4653487965932381e-06
1959,1.4653487965932381e-06
1959,1.4653487965932381e-06
1957,1.4653487965932381e-06
1957,1.4653487965932381e-06
1964,1.4653487965932381e-06
1964,1.4653487965932381e-06
1964,1.4653487965932381e-06
1969,1.4653487965932381e-06
1971,1.4653487965932381e-06
1971,1.4653487965932381e-06
1971,1.4653487965932381e-06
1971,1.4653487965932381e-06
1970,1.4653487965932381e-06
1970,1.4653487965932381e-06
1970,1.4653487965932381e-06
1970,1.4653487965932381e-06
1969,1.4653487965932381e-06
1969,1.4653487965932381e-06
1964,1.4653487965932381e-06
1969,1.4653487965932381e-06
1969,1.4653487965932381e-06
1967,1.4653487965932381e-06
1967,1.4653487965932381e-06
1967,1.4653487965932381e-06
1967,1.4653487965932381e-06
1967,1.4653487965932381e-06
1966,1.4653487965932381e-06
1966,1.4653487965932381e-06
1984,1.4653487965932381e-06
1985,1.4653487965932381e-06
1985,1.4653487965932381e-06
1985,1.4653487965932381e-06
2003,1.4653487965932381e-06
2003,1.4653487965932381e-06
2002,1.4653487965932381e-06
2002,1.4653487965932381e-06
2002,1.4653487965932381e-06
2001,1.4653487965932381e-06
2001,1.4653487965932381e-06
2001,1.4653487965932381e-06
2001,1.4653487965932381e-06
2001,1.4653487965932381e-06
2001,1.4653487965932381e-06
2000,1.4653487965932381e-06
2000,1.4653487965932381e-06
2000,1.4653487965932381e-06
1999,1.4653487965932381e-06
1999,1.4653487965932381e-06
1999,1.4653487965932381e-06
1998,1.4653487965932381e-06
1998,1.4653487965932381e-06
1998,1.4653487965932381e-06
1998,1.4653487965932381e-06
2003,1.4653487965932381e-06
2003,1.4653487965932381e-06
2003,1.4653487965932381e-06
2007,1.4653487965932381e-06
2010,1.4653487965932381e-06
2010,1.4653487965932381e-06
2009,1.4653487965932381e-06
2009,1.4653487965932381e-06
2009,1.4653487965932381e-06
2008,1.4653487965932381e-06
2008,1.4653487965932381e-06
2008,1.4653487965932381e-06
2008,1.4653487965932381e-06
2007,1.4653487965932381e-06
2004,1.4653487965932381e-06
2007,1.4653487965932381e-06
2007,1.4653487965932381e-06
2007,1.4653487965932381e-06
2006,1.4653487965932381e-06
2006,1.4653487965932381e-06
2006,1.4653487965932381e-06
2005,1.4653487965932381e-06
2005,1.4653487965932381e-06
2004,1.4653487965932381e-06
1998,1.4653487965932381e-06
1997,1.4653487965932381e-06
1997,1.4653487965932381e-06
1988,1.4653487965932381e-06
1991,1.4653487965932381e-06
1991,1.4653487965932381e-06
1991,1.4653487965932381e-06
1991,1.4653487965932381e-06
